"mz","intensity","rt"
613.4281,35851,314
613.4327,251850,1110
613.4465,42574,875
613.5806,22244,488
613.5962,108256,1022
614.3233,156613,575
614.3633,623716,684
614.3553,113362,579
614.3636,150905,1074
614.3843,941625,472
614.3927,282502,1023
614.4001,967038,990
614.5043,10383,1072
614.5521,19691,1144
615.1488,17852,348
615.1819,72867,633
615.2082,109217,577
615.3025,721057,491
615.3187,36382,373
615.3286,48762,568
615.3384,147748,1053
615.3404,4067620,625
615.3658,93728,677
615.3792,552302,912
615.3756,150815,754
615.3863,136337,480
615.4035,470756,1022
615.4028,48691,887
615.3975,88661,806
615.4083,24992,650
615.52,11436,1055
615.5394,127173,583
616.0091,100688,888
616.2121,23293,587
616.3066,140880,497
616.3196,11136,373
616.3363,21809,695
616.3432,2417140,601
616.3764,11916,1006
616.3823,64932,904
616.4014,22120,806
616.4435,1001011,941
617.2569,62033,509
617.2607,25710,827
617.3183,800195,568
617.3455,320282,595
617.358,39256093,802
617.3556,181345,636
617.3856,182929,884
617.3858,587433,1005
617.4231,16686,1127
617.4428,223337,1090
617.4467,224859,941
617.4635,14710,734
617.4824,107547,1147
617.5588,668901,801
617.665,12683,744
617.7438,58942,770
617.9667,311048,919
618.3142,88421,713
618.3221,118408,566
618.3614,10790057,801
618.3893,106793,1004
618.4265,12724,1135
618.4471,19438,1092
618.4493,12230,954
618.4591,29603,945
618.5482,29679,977
618.5635,14415,741
618.5617,11233,802
618.9704,51852,936
619.2556,15602,700
619.3571,2303281,742
619.3852,937493,681
619.401,12933,844
619.422,911095,914
619.4255,377948,1146
619.4414,1373142,1001
619.4585,65094,1142
619.4781,18285,733
620.3606,346915,743
620.3893,221677,681
620.4251,139937,913
620.4271,292347,998
620.4308,101254,1151
620.4456,282122,990
620.4655,72193,1140
620.4683,12243,1175
621.1723,427448,793
621.2138,101556,651
621.2783,47971,467
621.3503,11442,531
621.3603,1111206,807
621.3722,84593,1022
621.4011,38502,777
621.4009,28082,702
621.4222,536725,913
621.4227,22008,605
621.4509,10149,1100
622.1772,102379,793
622.3115,22399,551
622.3639,180944,827
622.4265,43299,914
622.5172,91833,727
623.1693,448643,793
623.3044,439603,573
623.3057,70228,749
623.3456,213044,703
623.3664,17263,827
623.4026,71503,820
623.4013,86560,717
623.417,1456914,922
623.5201,21732,727
623.5231,20508,1161
624.1736,103324,793
624.4209,364493,922
625.1687,133004,793
625.1781,43604,348
625.324,119818,609
625.3271,59212,960
625.3597,122906,673
625.3729,14087,464
625.3807,115029,617
625.4168,108977,1125
625.4337,52173,1131
625.4672,11432,1072
626.1715,29585,793
626.3631,10025,663
626.4146,31314,287
626.4224,11434,1126
626.9044,11831,676
626.9556,431005,741
627.2071,19039,601
627.2323,68703,640
627.2975,46855,486
627.3204,136245,1155
627.3375,196443,615
627.3395,997408,633
627.3598,1284412,448
627.3706,172977,702
627.3967,197925,517
627.4123,3351803,1019
627.4093,1206774,317
627.4297,75768,884
627.4266,36365,1063
627.4486,1017121,1129
627.4656,55006,1131
627.5085,10258,939
627.6147,86572,1053
627.9589,25621,742
628.2682,14610,479
628.3237,11622,1154
628.3347,913936,584
628.3441,259751,612
628.364,177364,460
628.3694,190390,606
628.4159,766477,1019
628.4123,327984,318
628.4521,247926,1129
628.9476,36453,771
629.1638,12204,466
629.2312,10477,792
629.2388,62204,858
629.3195,51305,538
629.331,382575,563
629.3551,477681,1039
629.3554,22449383,635
629.3944,4020788,963
629.3886,315451,672
629.4059,50228,880
629.4162,29627,311
629.4193,523974,1052
629.4411,16509,1028
629.4527,12607,694
629.4798,14077,1143
629.5585,518015,629
629.7435,151403,610
629.8559,31576,722
629.9297,34101,610
629.9892,106550,703
630.2434,20228,852
630.3354,107789,544
630.3585,9678189,630
630.357,100817,1023
630.3678,16058,621
630.3923,76562,671
630.3982,922104,966
630.4954,15403,1140
630.5469,278320,931
630.562,122196,610
631.1205,11458,455
631.2724,122355,538
631.2915,28994,742
631.3735,2048561,841
631.362,1662957,654
631.3976,128311,968
631.4591,128262,1123
631.4589,10995,949
631.4798,18673,1079
631.4975,114359,1162
631.5507,101216,943
631.8539,50082,722
632.3637,149950,610
632.3772,424816,834
632.3743,401782,670
632.4046,18334,1005
632.4032,14267,678
632.4609,20943,1124
632.5044,13979,1156
633.3076,26308,467
633.3805,776763,753
633.4102,79115,438
633.4166,121428,932
633.4181,37053,1022
633.4437,138552,1146
633.4379,11480,1022
633.4569,60751,1069
633.4594,17136,961
633.4695,29218,1145
634.3842,370051,748
634.4129,10221,449
634.4199,26055,1036
634.4474,22931,1146
634.4832,73727,1176
634.5203,22256,1196
635.1748,200926,633
635.3503,667998,344
635.3896,10823,751
635.419,271287,1059
635.4171,112919,822
635.4332,12010,748
635.4365,47703,892
635.4373,24307,968
635.4744,26834,1045
635.4849,10557,1176
635.4882,15007,953
635.9452,150181,733
636.1327,15207,728
636.3241,91806,572
636.3535,77303,363
636.4234,13749,1039
636.423,26414,893
636.4808,10610,1176
636.5331,251384,874
636.5573,11447,1168
637.178,136953,330
637.2442,355842,665
637.3206,53539,589
637.3603,23036,719
637.3951,38566,727
637.4077,127499,702
637.4187,3506640,950
637.4326,126698,1036
637.5356,68002,875
638.1817,32253,330
638.2464,42660,652
638.2482,117724,669
638.4223,920955,959
638.4357,10239,1033
639.1925,83510,465
639.2238,24118,606
639.3394,556879,625
639.3967,175141,656
639.4101,11780,685
639.4148,109726,913
639.4329,104047,763
639.4846,76882,1141
640.1964,19480,465
640.3426,92869,623
640.3703,13789,671
640.4003,36599,657
640.4293,10203,724
641.3223,15128,600
641.3386,764185,719
641.3319,56330,576
641.3545,72877,630
641.3756,12087,502
641.3902,119263,732
641.4113,335269,1131
641.4118,64536,549
641.4277,5974465,1041
641.4635,1250632,1147
641.6336,150962,1071
642.0182,41247,873
642.3482,67577,582
642.3834,10416,608
642.4144,81520,1130
642.4313,2142090,1041
642.4675,325764,1147
642.5351,14076,1156
643.0223,11799,873
643.3342,560476,559
643.3305,108250,692
643.3448,2194159,581
643.3711,483570,657
643.3912,266213,443
643.4014,12614,893
643.4343,271232,1043
643.4288,986078,846
643.4275,269390,691
643.4698,10938,1147
643.5165,224879,991
643.9998,28587,869
644.0127,1965879,871
644.2184,36457,873
644.3368,38534,572
644.3472,482179,569
644.3739,144952,649
644.3631,83385,539
644.3967,35216,450
644.3936,10628,591
644.4321,130690,844
644.4365,10112,1071
644.4417,13044,1073
644.474,171926,1070
644.5265,21182,850
644.5228,60953,968
644.5505,14584,1147
644.9607,12836,725
645.0155,777078,870
645.161,35782,391
645.2879,167785,566
645.328,149804,708
645.3512,179298,558
645.389,23954135,879
645.4289,15199,863
645.4382,23918,1160
645.4597,288545,885
645.4755,137637,1143
645.495,21517,613
645.5237,10059,991
645.5544,12217,1154
645.595,184161,830
645.7835,10323,886
646.0104,1461535,870
646.2172,24399,873
646.3603,23624,540
646.3925,6343120,880
647.0122,468332,871
647.1595,10532,376
647.2652,12606,562
647.3699,644474,743
647.3925,1645937,878
647.4164,178707,944
647.4527,135918,1052
647.4567,234889,1168
647.4736,314955,1093
647.4854,42940,1144
648.0094,229631,873
648.3241,66478,622
648.3722,124652,729
648.3937,46914,886
648.3942,63902,817
648.4191,11319,944
648.4605,101408,1169
648.4781,11600,1093
648.5007,145868,860
649.0105,56946,873
649.2087,406593,704
649.3317,51287,734
649.3472,11335,831
649.3644,73577,815
649.372,20977,713
649.4107,133848,843
649.4093,24155,1061
649.4311,64905,1044
649.4305,10323,848
649.4531,139931,970
649.5029,23752,861
650.0318,118816,832
650.2118,91545,705
650.4144,13793,860
650.4297,42024,311
650.4336,11948,718
651.1695,268771,708
651.2226,686685,662
651.2992,10978,637
651.3361,70043,610
651.3379,171373,758
651.377,237015,723
651.3799,41151,291
651.4054,12996,866
651.3929,12997,804
651.4249,15607,952
651.4322,591810,748
651.4343,2052993,981
651.4559,12880,1149
651.5522,25846,1147
652.2273,227548,660
652.3804,24212,751
652.4377,519874,962
652.4367,166817,768
652.5642,119765,1154
653.1779,709572,793
653.2029,11404,558
653.2846,15758,530
653.302,177221,803
653.4109,146310,692
653.4123,45444,906
653.4288,65729,1106
653.4497,43489,289
653.4639,10555,1191
653.5012,16855,1057
654.1821,183728,793
654.3062,44939,808
654.3866,42759,696
654.4146,33734,691
654.4161,14353,906
654.4594,97255,1086
655.176,707132,793
655.1875,74095,387
655.2988,31780,1033
655.3139,13324,662
655.3349,36071,580
655.3697,50957,660
655.3916,37242,582
655.4058,50667,768
655.4288,87003,600
655.4429,11811865,1066
655.4607,29196,1087
655.4795,36447,819
655.4926,14455,1152
655.5283,54595,940
655.6516,655870,1092
655.8404,132026,1093
656.0323,11067,1097
656.1799,180231,794
656.192,17783,376
656.3658,281406,599
656.3801,16015,463
656.4016,90656,638
656.4466,13257299,1092
656.4855,12661,819
656.6543,88651,1093
656.768,14405,1095
657.0258,245757,706
657.173,214380,793
657.263,59101,818
657.3299,37107,572
657.3502,1534217,601
657.365,52165,613
657.3744,23605,714
657.3711,82910,450
657.3854,504422,681
657.3872,61006,846
657.4068,3379335,477
657.4062,16233,593
657.4199,57273,752
657.425,157585,927
657.4495,2451183,1092
658.0281,12128,704
658.3535,434320,594
658.3889,132117,652
658.3923,10434,846
658.4106,859146,478
658.4518,231232,1092
659.3548,35430,588
659.3596,288719,493
659.3649,62006,707
659.3815,10895,551
659.405,313928,913
659.4128,134709,486
659.4009,20488,731
660.3619,49424,493
660.4083,25250,930
660.5956,58400,1000
661.2718,40207,478
661.3653,10626,479
661.3841,24002392,804
661.4004,212180,674
661.4136,86906,893
661.4325,225283,980
661.4465,41612,1057
661.475,50469,1155
661.5927,185438,752
661.7842,12939,806
662.2758,10540,487
662.3879,6370080,804
662.4045,63909,656
662.4185,16351,902
662.4367,13368,991
662.9497,57107,805
663.3536,11750,463
663.3482,76511,743
663.3875,1773289,804
663.3903,48833,555
663.4111,34967,842
663.4518,623350,1055
663.4692,997021,995
663.9717,165392,936
664.0658,279364,881
664.3888,120619,804
664.3925,37710,504
664.4713,1265720,934
664.527,34445,909
664.9763,30896,936
665.0686,63263,881
665.1498,52174,676
665.3034,1467783,473
665.346,44885,744
665.3762,14977,542
665.4049,33966,837
665.4016,11737,526
665.41,180805,846
665.4475,214589,903
665.4539,54333,1051
665.4571,21099,1144
665.4685,276174,927
665.888,37074,788
666.0601,12012520,881
666.27,171444,881
666.3069,290580,472
666.383,11584,889
666.409,11861,809
666.4521,21746,912
666.4722,43118,927
666.5471,17964,881
666.6527,14400,881
667.0621,7339016,881
667.2197,235350,629
667.219,33072,450
667.2553,663171,673
667.2736,39474,881
667.3704,209568,1037
667.3922,15270,881
667.4173,12448,808
667.4274,122759,722
667.42,68207,595
667.4436,159216,1133
667.4466,22417,765
667.8856,50361,788
668.0401,43080,807
668.0633,1410671,881
668.2233,88441,649
668.2231,12808,481
668.2572,93048,645
668.2588,159418,677
668.3749,50003,1037
668.3969,296836,318
668.4004,68124,720
668.4255,22401,621
668.4478,20318,1133
668.4745,313769,1107
669.0665,137950,881
669.4005,60053,318
669.4058,22917,721
669.4062,113254,623
669.4221,85567,841
669.4251,216881,1003
669.4427,53107,566
669.4592,50035479,1113
669.5787,116686,1122
669.6697,2250075,1113
669.7765,35905,1104
669.8542,783056,1113
669.9539,16834,1104
670.0549,207228,1113
670.3804,169472,613
670.4435,11017,617
670.4625,32129642,1113
670.5092,14291,853
670.5823,27424,1117
670.6737,475896,1113
670.7878,88959,1113
670.8469,61627,1115
671.0565,76567,1116
671.2874,31383,468
671.344,327574,595
671.3765,192413,615
671.3865,958119,457
671.4013,72861,720
671.4229,148595,516
671.4202,90325,963
671.4118,32676,776
671.4363,33582,842
671.4389,45051,988
671.4527,112983,593
671.4529,14785,489
671.4651,8338722,1113
671.4583,159009,899
671.4703,18894,1145
671.5361,10537,921
671.6778,37850,1116
671.7792,10492,1115
672.1805,17481,375
672.2899,10945,468
672.3467,88769,592
672.3617,35864,597
672.3779,12261,611
672.3908,148464,474
672.4,21052,660
672.4217,25636,963
672.4571,40115,593
672.4685,904746,1113
673.1232,275254,801
673.3448,123780,539
673.3592,36178,744
673.3634,160296,285
673.3971,34124,572
673.3961,74020,900
673.4209,1827350,968
673.4716,25120,1114
673.4922,11201,1014
673.5096,11092,1156
673.625,69808,801
674.124,13291,816
674.3467,10562,543
674.3663,37304,292
674.4237,342628,969
675.3602,106506,565
675.4002,1163923,844
675.4187,1489763,813
675.4231,36552,971
675.4889,223316,1173
676.0304,1114073,819
676.2427,59673,843
676.4031,255096,844
676.422,300621,811
676.4924,68419,1182
676.5524,25047,846
677.0338,240782,832
677.3688,36086,505
677.4019,63604,850
677.4271,108593,908
677.4344,83719,1074
677.481,26782,1066
677.4975,106908,343
678.031,135177,832
678.3725,14554,504
678.5017,32941,347
678.5479,38082,934
678.9791,39665,1014
679.167,39531,392
679.3763,564484,358
679.4081,111572,775
679.4439,86473,1022
679.4449,105160,875
679.5007,143737,709
679.5011,37185,1048
679.5122,16053,1146
679.8528,26076,760
680.3795,56613,387
680.4608,35009,905
681.1193,44118,797
681.2301,84710,771
681.2969,972403,1034
681.3971,13455,501
681.4232,19691,892
681.4583,98598,1102
681.4572,20809,1001
681.5067,116613,1146
681.8502,50985,760
682.1207,17399,797
682.2344,26370,771
682.3005,267533,1034
682.3569,10699,694
682.4616,34436,1103
682.5108,16270,1146
682.6357,11600,1143
682.9653,14139,740
683.2502,24851,660
683.3272,298859,718
683.4256,1395975,913
683.4224,180824,661
683.4416,404254,1019
683.4383,166387,852
683.4747,1016651,1146
683.469,108971,1032
683.4808,62536,1148
684.0356,194177,829
684.3614,78629,570
684.3971,948996,641
684.4264,42448,662
684.4181,15530,505
684.4273,333707,942
684.4453,68248,1033
684.4424,43495,813
684.4414,10260,886
684.4778,566538,1146
684.9642,12346,740
685.0394,83086,837
685.2652,99358,570
685.3818,71656,656
685.3955,32555,459
685.4026,292231,645
685.4165,120614,761
685.4194,65927,762
685.4378,37194,553
685.4521,257190,865
685.4537,100680,999
685.4535,10075,1126
685.4817,49469,1159
686.0063,73164,883
686.3769,61502,595
686.3964,11270,458
686.4017,37202,639
686.4215,26415,716
686.4568,20121,1019
686.4565,17931,858
686.458,11678,1019
687.2332,14208,547
687.3745,42686,594
687.4167,195983,460
688.0037,38246,895
688.3896,896287,317
688.9826,50108,735
689.3046,18345,531
689.3131,25869,891
689.3926,266317,318
689.4151,13635986,882
689.4244,32411,448
689.4854,140237,911
689.5036,31829,1176
689.537,28875,1152
689.627,52195,833
690.1295,99444,688
690.3927,32003,317
690.4192,3802286,882
690.5433,10369,1152
691.1338,12696,685
691.3393,27530,603
691.3957,437258,745
691.4131,660683,757
691.4132,23730,540
691.4182,595161,888
691.443,109738,956
691.4829,190221,1098
691.5005,221376,1088
692.1235,6032671,719
692.3364,49203,685
692.4126,94023,738
692.4195,30675,833
692.486,94884,1084
693.1262,2533044,718
693.3932,62560,780
693.459,38610,997
693.4799,89082,1008
693.4789,39067,659
693.5344,13372,1022
693.9973,815749,897
694.1272,547094,688
694.2089,58954,924
694.4605,13828,1044
694.4776,12313,669
694.6116,14381,1003
694.6362,61036,1119
694.9569,13036,765
694.9999,166251,924
695.1297,39315,685
695.3563,12690,1052
695.3693,55561,783
695.3812,24125,538
695.4388,151810,910
695.4592,98493,769
695.4741,1131636,1109
695.6407,11186,1093
695.888,129182,767
695.9945,875486,897
696.4431,35157,919
696.4777,308251,1120
696.477,37623,971
696.6512,37872,1081
696.9959,115918,924
697.2297,217819,660
697.3951,10110,703
697.3946,11761,506
697.4015,490530,814
697.4381,131214,695
697.4516,803908,949
697.4663,16220,1101
697.483,44922,1121
697.4902,4439517,1177
697.5036,68454,338
697.6544,10075,1038
697.8862,196001,768
697.9934,31237,917
698.2334,48304,662
698.4133,13099,665
698.443,25908,696
698.4446,201530,950
698.4944,1422219,1177
698.5074,25889,347
698.63,19553,1119
699.2457,105669,597
699.4087,38708,452
699.4174,23980,570
699.4274,146074,737
699.4677,32728,1004
699.4846,122361,741
699.4908,496340,933
699.4963,163968,1177
699.5778,179181,1093
699.8837,55668,768
700.3913,302710,616
700.4148,12220,446
700.4937,77638,932
700.4881,44743,741
700.5736,309228,966
700.5837,60433,1087
700.9236,120414,808
701.2468,102896,542
701.2894,33714,814
701.3937,88464,614
701.3984,12695,480
701.4135,13222,916
701.4332,2231360,478
701.469,318230,738
701.4923,16753,934
701.5861,12144,1087
701.6288,11521,1105
702.0095,25871,918
702.2572,25141,543
702.373,17584,694
702.4369,616197,484
702.4743,10417,745
703.075,125115,856
703.4302,95453,928
703.4403,107367,492
703.4405,10341,389
703.5201,22026,1152
703.5366,17978,841
704.0788,12942,854
705.2978,108985,532
705.3295,81929,698
705.4104,12706498,807
705.4296,22641,581
705.4423,103555,875
705.4675,32874,1145
705.4627,70497,1069
705.4952,10700,702
705.6258,64927,762
706.3006,15835,539
706.3303,16506,665
706.3836,12545,692
706.4138,3499490,808
706.4459,27323,892
707.41,1296775,750
707.4653,58770,865
707.4761,170526,1063
707.4958,586310,986
708.314,13236,701
708.4129,222479,745
708.4814,55127,1064
708.4997,84370,933
709.1138,656434,733
709.3545,114751,692
709.4018,14794,545
709.4536,526119,945
709.4736,518280,879
709.4912,18943,1142
710.1153,237765,734
710.3584,34618,685
710.4568,148628,946
710.4718,809941,922
710.4781,91087,776
710.6676,28477,1054
711.1185,44859,733
711.1976,10298,566
711.4511,221471,669
711.467,34229,930
711.4699,1385609,933
711.4728,71792,1110
711.5072,66524,1175
711.5797,20230,1077
711.5894,20872,919
711.6845,16388,998
712.1124,13984,771
712.362,44272,664
712.4287,13722,690
712.4732,804543,996
712.4734,388436,928
712.4849,10144,1120
713.2613,74159,671
713.3712,15557,661
713.4334,106897,629
713.4292,77956,1041
713.4484,152396,831
713.4567,22965,957
713.4749,61463,343
713.4697,11301,579
713.4819,194090,975
713.5691,54590,862
713.5936,16879,1063
714.4075,13243,621
714.4336,23672,1041
714.4522,10344,828
714.572,16364,927
715.3455,50083,1013
715.3772,10125,559
715.4126,523827,464
715.4135,186040,763
715.4256,56420,991
715.4281,10624,680
715.4278,28700,983
715.4492,100256,528
715.4636,129291,809
715.4846,158056,878
715.4854,65775,946
715.6133,13101,1145
716.1607,267764,863
716.4158,88801,485
716.4316,10228,984
716.4695,13173,824
716.6617,101811,919
716.8939,25837,925
717.036,60337,955
717.1608,35150,871
717.335,12261,573
717.4472,827410,971
718.4503,119079,971
718.5409,16695,943
718.6126,51739,1158
718.8896,26283,925
719.2721,31742,740
719.4266,412575,822
719.4801,38797,1150
719.5133,36943,1115
720.4303,100860,851
721.3265,12839,573
721.4227,53549,966
721.4734,16583,933
721.4588,10709,1058
722.0284,103515,874
722.3329,21402,692
723.3696,47528,682
723.4028,349845,362
723.4719,15387,1006
723.4718,103128,874
723.5036,273999,358
724.026,24403,892
724.1101,60570,853
724.373,13936,683
724.4044,14314,401
724.5054,139718,347
725.113,10185,855
725.4854,175199,1086
725.4879,22916,1129
725.6421,34824,1145
726.1038,5536225,839
726.3216,46378,855
726.3775,31612,692
726.4903,25458,1089
726.6624,20910,995
726.95,69864,830
727.1058,2304346,843
727.3785,12118,692
727.449,136254,666
727.4635,15574,847
727.4672,25141,979
727.4854,12435,598
727.4973,18019,1049
727.9482,111835,796
728.1073,421391,846
728.4535,33722,666
728.6419,22658,1147
729.1096,35925,855
729.1177,425493,757
729.3913,571049,746
729.4081,146654,645
729.4446,568048,995
729.4794,444976,832
729.5519,19957,996
729.8499,3758257,759
729.8499,38209,1070
730.0413,63818,837
730.0691,120618,799
730.1226,104219,757
730.4472,110340,997
730.4828,119115,832
730.6126,45613,1159
730.6459,32563,1175
730.8531,594850,794
731.1159,317188,757
731.4006,18350,390
731.4444,122102,464
731.4519,23061,1011
731.4818,26539,907
731.847,4881897,774
731.8463,69707,1070
732.0659,98869,794
732.1032,16400,837
732.119,62473,757
732.181,44717,800
732.8487,852028,759
733.0973,225617,847
733.1141,25407,757
733.3317,11016,580
733.4311,37899,941
733.4419,6799266,884
733.4969,140026,1146
733.5119,55875,880
733.8445,4096352,779
733.8447,24192,1070
734.063,77915,799
734.0998,22682,839
734.4353,13193,942
734.4453,1939778,887
734.5002,15616,1146
734.8464,558386,800
735.298,50923,1011
735.3189,14737,890
735.4217,335237,722
735.4319,13942,946
735.4382,31699,1047
735.4453,473217,877
735.5078,15598,1145
735.5265,143034,1085
735.7248,64757,1082
735.8411,729786,799
736.003,26742,954
736.1386,11108,979
736.3007,22994,992
736.4252,92026,744
736.4464,11425,892
736.4376,12102,1072
736.7269,28231,1081
736.8438,84129,799
737.4151,35485,792
737.4839,1568792,1146
737.4849,30041,999
737.5071,10419,1009
737.84,43483,799
737.8637,21410,821
738.4884,627272,1146
738.4884,12697,999
739.0956,187283,826
739.0995,12590,768
739.3897,66054,814
739.4278,50393,667
739.4916,113108,1146
739.4999,121999,1046
739.6097,74008,1135
739.8769,88518,806
739.878,30825,773
739.9938,58617,946
740.0976,11269,829
740.504,29678,1047
740.5847,11603,637
740.6422,24428,1157
740.6769,11933,1178
741.0293,25467,668
741.3356,10822,475
741.3899,13077,1148
741.4651,142004,699
741.4814,88606,992
741.5025,14890,1047
741.5126,18545,1038
741.8758,49167,773
741.992,78802,943
742.4683,37637,699
742.4846,23753,999
743.309,13114,666
743.4236,458924,692
743.4449,11183,595
743.4575,2194871,1020
743.4601,3908288,1017
743.489,10197,1001
743.5173,52595,1011
743.6803,47512,1026
743.8731,26659,809
743.8819,12269,1020
744.4259,138740,692
744.463,1657021,1017
745.2507,71639,491
745.315,23412,816
745.3668,176763,607
745.4253,78772,798
745.4599,1740709,488
745.4663,264070,1024
746.3703,28178,619
746.4631,504864,489
746.4668,24893,1025
746.4681,17023,1033
746.6438,31592,1140
747.2919,214999,907
747.2914,354788,986
747.4474,167424,969
747.4662,82956,502
747.4764,61757,849
747.4781,15250,804
747.5102,24521,1175
747.6472,12505,1140
748.2963,80375,907
748.2972,132589,986
748.4497,32668,965
748.4782,10167,883
748.5742,12734,951
748.6427,11648,1139
749.2998,16062,907
749.2999,26022,986
749.3246,24328,543
749.4372,5183611,810
749.4477,47419,969
749.454,20913,588
749.4703,186577,867
749.5414,19137,930
750.4408,1467837,810
750.474,55813,874
751.3731,11390,958
751.4403,270780,810
751.522,376137,982
751.5214,11353,1184
751.5587,83827,766
752.1883,31983,987
752.5253,25523,949
752.6901,14791,986
753.3181,14269,621
753.4282,11319,557
753.4659,12036,916
753.5004,30822,910
753.5006,60024,777
753.5311,13658,1152
755.3695,62417,1092
755.4624,21179,928
755.4808,62207,728
755.4955,13636,1035
756.6731,43457,1062
757.0422,12474,678
757.123,27613,813
757.4224,34648,816
757.4593,84355,634
757.4749,46930,1052
757.6767,11441,1059
758.0076,22942,874
758.0721,350092,800
758.4796,15340,1053
759.0755,76537,812
759.3382,32224,734
759.4396,295040,471
759.4551,10775,931
759.4749,51990,532
759.5113,302404,782
759.5117,198218,876
759.5114,71700,945
760.343,12693,734
760.4432,61344,509
760.5152,11127,782
760.5148,20466,881
761.473,257249,973
761.527,154982,1147
762.4761,21378,969
762.5312,54880,1145
762.6627,68444,997
763.3395,16054,668
763.4528,177729,853
763.4717,1003260,836
764.4547,37282,853
764.4748,220837,836
765.8839,88485,842
767.3632,14613,669
767.4295,217921,376
767.4962,108472,872
767.5167,286860,820
767.715,239300,1104
767.8801,121003,842
768.0334,838924,857
768.2596,40559,892
768.433,13714,404
768.5197,93330,820
768.7179,79996,1104
769.0374,271691,866
769.3852,465334,1113
769.5126,26364,1057
769.5317,10032,831
769.5509,42917,932
769.8784,44738,842
770.0317,558248,843
770.3878,54661,1113
770.555,17138,931
770.5614,16137,850
771.0359,113984,874
771.38,22321,719
771.4751,113196,670
771.4918,182627,1063
771.6018,12127,993
772.0312,26874,892
772.4798,32550,671
772.4946,47012,1069
773.3128,10907,581
773.4349,26526,683
773.4966,11597,1069
773.8396,470056,800
774.8425,66910,799
775.4327,48136,769
775.4715,73510,470
775.4761,10521,1022
775.5423,12458,1174
775.8369,753585,759
775.9705,21134,974
776.0388,129621,883
776.4388,21331,769
776.5901,67415,946
776.8401,100842,799
777.0423,27659,901
777.4447,13397,769
777.4683,3118643,887
777.5401,13546,879
777.5923,26094,946
777.5885,35560,1075
777.8349,334416,799
777.9679,22985,974
778.0094,55549,920
778.0365,53339,884
778.4721,880242,890
778.8393,44282,799
778.8858,28987,968
779.3728,22463,479
779.3711,13485,610
779.4481,342545,751
779.4718,180839,843
779.554,72720,1074
779.6045,78663,1082
779.8323,56483,799
779.8467,38244,833
780.0064,59488,928
780.1036,23959,775
780.4506,97100,747
780.6089,13595,1087
780.8832,32340,968
781.48,46802,344
781.587,16172,1116
781.6472,50478,942
781.8447,54446,825
782.3302,723408,798
782.3302,127916,635
782.5061,16003,987
782.5195,3150138,813
783.2849,47763,953
783.307,69242,601
783.3341,297561,798
783.4004,42723,1160
783.4225,41461,788
783.5226,1174806,814
783.5258,15481,1054
783.8418,24263,833
784.3369,135540,762
784.3452,170036,663
784.3435,33478,803
784.4031,12993,1160
784.4619,11636,613
784.5256,25745,806
785.1489,310981,747
785.174,10278,609
785.3501,65256,667
785.4534,372782,837
785.4913,113244,703
785.5949,15489,943
785.6145,34081,1101
785.6177,32978,1089
786.0001,1818035,955
786.1524,39492,748
786.4951,24907,703
786.5028,58161,319
786.6199,13700,1095
787.003,243328,959
787.3353,16621,723
787.3667,24952,666
787.372,18846,874
787.4154,14966,702
787.5443,89024,1009
787.9969,1029563,950
787.9986,1138148,951
788.2235,25280,973
788.3676,11212,666
788.576,221512,700
788.9757,6149826,802
788.9999,112711,964
789.2061,105919,802
789.325,22196,803
789.3415,11248,890
789.4857,1383327,494
789.5567,246806,1176
789.5784,45081,676
789.9782,655893,802
789.9949,121163,964
790.1574,360643,889
790.4899,447849,495
790.5609,56998,1176
790.5772,16457,700
790.6597,155047,953
790.9809,36037,802
790.9978,28530,955
791.1587,57658,964
791.4929,68484,506
791.659,16008,964
793.3515,408911,496
793.4638,1938794,813
793.4683,18860,1008
793.4972,178400,872
793.6572,11675,1078
794.0805,13895,606
794.355,78784,490
794.4675,513219,814
794.4999,132473,872
795.3924,10979,929
795.4632,38239,746
795.4681,12501,754
795.5039,25830,889
795.5483,135301,956
795.7478,19044,1143
795.8829,64752,841
796.597,25425,945
796.886,34016,853
797.1495,314460,779
797.2406,150491,827
797.4163,170278,1178
797.4974,20103,436
797.5266,10334,904
797.5445,18830,1074
797.6004,10497,945
797.881,78621,831
798.1539,40233,778
798.2438,46920,836
798.417,12839,1179
798.4193,20162,1178
798.8829,33748,853
799.1648,2757154,757
799.4025,410368,764
799.5074,60689,730
799.8784,40173,833
800.1687,486291,760
800.3419,80475,754
800.4048,56553,747
800.9162,237778,874
801.0716,162607,618
801.1623,74742,810
801.2614,12921,348
801.3478,57913,754
801.4757,79295,347
801.4869,39867,639
802.0748,50385,601
802.3538,28748,754
802.4791,25019,348
802.526,4252888,813
803.075,18802,601
803.4648,127684,481
803.4647,109368,769
803.5294,1671167,816
803.5395,111057,873
803.5401,32768,943
804.469,43523,770
804.5333,117149,817
805.3273,11274,679
805.5005,95301,975
805.6197,38424,1091
806.2179,13108,1021
806.4545,11164,1031
806.5661,17630,652
807.0736,297208,597
807.3392,52485,923
807.48,115163,854
808.0751,82955,593
808.343,17391,923
808.4825,22194,855
809.0731,30654,593
809.319,15670,748
811.4568,119777,399
811.5237,79175,889
812.4609,11586,418
813.1444,349170,721
813.4171,86733,771
813.5587,10978,841
813.6837,52889,1112
814.0318,50380,923
814.1483,55950,721
814.3564,578593,752
814.4204,31120,771
814.6283,12399,764
814.6869,24402,1112
815.3603,378444,762
