"mz","intensity","rt"
571.3072,6545,452
571.3081,11934,406
571.3116,5938,318
571.3139,16176,516
571.3169,10242,465
571.3258,281090,684
571.3259,279417,678
571.3272,478122,694
571.329,3244,687
571.3298,2599,603
571.33,3072,796
571.3323,3849,497
571.3331,8673,681
571.336,8429,321
571.3362,7554,651
571.3369,5591,670
571.337,30705,413
571.3382,2929,475
571.3383,116581,505
571.3388,145658,480
571.3389,25315,483
571.3392,372994,449
571.3392,228687,488
571.3393,468512,527
571.3408,15748,637
571.341,8755,566
571.3412,100362,607
571.3413,13515,755
571.3452,6965,365
571.3463,1892,194
571.3504,3672,743
571.353,65662,668
571.3555,6380,708
571.3596,3050,444
571.3609,2392,653
571.371,6290,632
571.3769,2397,727
571.3779,3021,695
571.386,9944,772
571.3882,6876,488
571.3907,19011,747
571.3989,10526,737
571.401,3135,796
571.4028,8910,708
571.4079,5633,808
571.4092,4420,595
571.41,39830,783
571.414,4083,747
571.4183,3653,535
571.4189,3945,626
571.4305,12270,772
571.4329,4655,754
571.4343,18511,785
571.4352,132202,799
571.4398,2597,771
571.4618,3189,694
571.4696,104532,861
571.4702,5862,714
571.4756,2782,829
571.4757,17033,845
571.4773,7254,853
571.4848,4107,859
571.5011,10520,876
571.5081,13596,866
571.5103,5294,883
571.5135,104293,876
571.5237,10704,852
572.0792,3082,43
572.1516,3345,345
572.1917,63343,560
572.1934,11218,170
572.1976,3168,39
572.217,12308,285
572.2199,5959,33
572.2353,12752,569
572.2683,4605,79
572.2729,31023,158
572.2757,2375,44
572.2798,3309,523
572.286,2428,122
572.2875,23731,59
572.2876,7018,539
572.2889,2571,39
572.3015,3061,791
572.3136,22147,184
572.3149,3647,233
572.3151,3192,140
572.3283,7736,138
572.3314,11273,687
572.3345,3573,541
572.335,18449,672
572.3383,8353,577
572.3384,11389,697
572.3405,21915,512
572.3406,31469,684
572.3425,6224,483
572.3426,5001,409
572.3459,10717,712
572.347,10959,638
572.3472,2490,203
572.3473,3991,695
572.3489,50237,708
572.3509,4724,376
572.3522,11044,717
572.358,8068,344
572.3602,16888,668
572.3633,17908,723
572.3666,6201,713
572.3671,3001,653
572.3679,43213,618
572.3682,11506,657
572.3683,23597,662
572.3685,14222,762
572.3822,22757,782
572.3969,16837,730
572.4016,27641,671
572.403,29050,654
572.4039,12483,693
572.427,7963,720
572.4316,47902,800
572.4329,1544734,812
572.4362,730876,793
572.4381,9785,779
572.4665,3105,716
572.4669,21775,729
572.474,26824,860
572.4782,3322,851
572.4782,309724,883
572.4814,15443,910
572.4817,1312606,881
572.4818,4589,888
572.4819,0,883
572.4833,20732,861
572.4871,91281,845
572.5075,110024,865
572.6165,4283,17
572.9388,12859,91
573.0215,4101,260
573.0473,3547,85
573.0922,4888,126
573.1397,2576,271
573.1484,3721,230
573.1678,178518,327
573.1725,8500,74
573.1786,3008,54
573.1804,4942,445
573.1819,42574,223
573.1821,71221,213
573.1878,3990,170
573.1886,29837,243
573.1983,5774,318
573.1987,15830,455
573.2002,67614,406
573.2154,2661,326
573.2195,10720,36
573.2297,3332,190
573.2315,39981,151
573.2333,3604,29
573.2445,3167,455
573.2469,9327,426
573.247,5790,110
573.2483,14719,584
573.2485,4889,405
573.249,3749,412
573.2524,6356,224
573.2641,42710,155
573.2702,33529,49
573.2713,5147,320
573.2727,3430,94
573.2866,4904,405
573.2883,2639,175
573.2915,1631,365
573.2967,9427,791
573.3031,2953,323
573.3193,6911,454
573.3199,3620,520
573.3201,49757,427
573.321,2518,470
573.3211,217617,397
573.3216,56987,412
573.3223,82158,553
573.3234,4948,192
573.3243,7796,540
573.3306,31606,613
573.3323,19205,573
573.3324,21358,680
573.3337,5516,456
573.3419,8026,634
573.3447,20533,606
573.3449,8526,488
573.3451,3141,515
573.3459,3137,542
573.3492,75679,476
573.3495,3554,401
573.3515,3913,418
573.3521,4470,502
573.3524,4926,716
573.3524,1833,586
573.3534,4560,760
573.3537,10429,664
573.3542,53860,595
573.361,8572,630
573.3705,3620,728
573.3715,183788,685
573.3737,2174,712
573.3779,15943,503
573.3833,6454,757
573.3847,5958,694
573.3901,2333,720
573.3908,409858,619
573.4048,5219,782
573.4068,8172,670
573.4101,3472,471
573.4111,4366,498
573.4111,5859,613
573.4153,175004,861
573.4191,8622,724
573.4219,75489,813
573.4222,362065,797
573.436,5726,792
573.4417,2684,841
573.4429,21778,800
573.4456,2789,732
573.4469,28037,793
573.4495,152571,809
573.4545,8664,794
573.4579,3822,828
573.4611,2241,818
573.4768,3016,751
573.484,114981,734
573.4848,102647,881
573.4879,22677,862
573.4932,7224,845
573.7204,5663,35
573.9663,5380,230
574.184,3056,197
574.1851,5993,46
574.1857,6096,239
574.1923,3726,74
574.2072,19136,29
574.2201,4117,41
574.2275,4379,38
574.2304,146025,111
574.2355,23300,40
574.256,8565,50
574.2642,43365,61
574.2664,3341,51
574.2734,2862,48
574.291,4680,524
574.3031,8673,627
574.3058,4287,649
574.3068,5393,60
574.3129,31778,352
574.3132,22281,365
574.3151,19872,376
574.3151,3515,552
574.3173,4316,452
574.3237,3046,325
574.3268,7122,665
574.3372,7111,691
574.3478,4306,685
574.3499,34270,708
574.3502,3764,511
574.3506,14131,676
574.3513,179035,700
574.3514,26867,731
574.3519,10692,732
574.352,49597,716
574.3532,16603,710
574.3545,9170,606
574.3546,3789,725
574.3548,12423,731
574.3549,4353,714
574.3568,8598,730
574.3639,14148,728
574.3712,17450,562
574.3715,10623,520
574.3789,9789,703
574.3792,13328,746
574.382,76957,644
574.3883,80954,762
574.389,191809,745
574.3894,66907,754
574.3949,5608,699
574.3951,50441,619
574.4131,6577,502
574.414,52919,648
574.4189,2511,732
574.4201,7536,668
574.4207,13430,862
574.4265,4181,813
574.4407,3396,787
574.4422,32087,818
574.4422,29859,799
574.4438,87933,813
574.4454,8899,793
574.448,543347,805
574.4482,11354,809
574.4486,2903245,825
574.4491,3699,776
574.4511,4954006,801
574.4516,26597,611
574.4819,10545,867
574.4839,70138,882
574.492,91087,887
574.4995,3211,890
574.5022,44167,880
574.5121,84862,879
574.5151,2471,867
574.5205,216271,880
574.6502,23422,801
575.0178,7211,85
575.0925,4385,125
575.1041,3417,46
575.1188,49132,480
575.1189,52730,475
575.1189,15428,478
575.1191,3256,169
575.1194,5901,471
575.1195,8181,310
575.1195,119713,631
575.1659,6698,237
575.1662,10070,226
575.1725,7324,213
575.1797,7990,169
575.1879,3621,221
575.2162,2345,375
575.2163,13807,385
575.2254,13399,316
575.2257,4802,193
575.2271,10105,37
575.229,4471,269
575.2299,15320,550
575.2307,4891,653
575.2316,3800,691
575.2336,3768,289
575.2401,3903,347
575.2423,10501,146
575.2518,29352,489
575.2524,17403,54
575.2576,3575,339
575.2585,27777,451
575.264,6866,604
575.2662,3564,510
575.271,3047,61
575.2733,3358,239
575.2751,10331,389
575.2764,10889,474
575.29,9462,158
575.3009,11816,287
575.3013,3811,372
575.3017,9037,273
575.3028,5100,307
575.3042,3796,218
575.3123,8393,352
575.3125,5150,578
575.3161,3888,631
575.3253,8793,440
575.3267,12729,523
575.3324,4840,619
575.338,3570,724
575.3386,6391,400
575.3408,9188,670
575.347,2844,543
575.348,4388,572
575.3513,9549,698
575.3556,6921,681
575.3591,8158,727
575.3595,3224,635
575.3598,10821,609
575.3658,4330,769
575.3819,18381,638
575.3836,16225,685
575.3923,134179,711
575.3926,12051,748
575.3934,74180,694
575.3943,11138,618
575.3981,5818,672
575.399,91814,777
575.4027,3399,756
575.404,3589,764
575.409,2584,796
575.4235,7335,860
575.4238,8059,755
575.4293,3109,571
575.43,2977,793
575.4329,3620,851
575.4387,51561,823
575.44,37686,812
575.4404,4932,821
575.4439,16406,824
575.445,3385,793
575.4466,38235,811
575.4466,18512,820
575.4481,199588,611
575.4583,3368,732
575.4583,244740,800
575.4602,27513,826
575.4639,54383,841
575.4643,15802,686
575.4651,23338,835
575.469,116624,842
575.4696,48580,840
575.4708,7185,835
575.471,4660,812
575.4724,745559,841
575.4835,5398,882
575.4869,3343,759
575.4955,61380,883
575.4996,4492,890
575.5164,5829,905
575.5518,3518,894
575.7939,6193,83
575.9615,5239,230
576.1234,16070,477
576.1737,5368,83
576.1993,25874,222
576.1993,40124,180
576.1997,13717,241
576.1998,35361,203
576.1998,3307,212
576.202,4845,189
576.217,2747,31
576.2338,7064,58
576.2396,6115,665
576.2414,3529,311
576.2477,3641,382
576.2503,4081,64
576.2698,5896,451
576.2714,2705,103
576.2779,4541,83
576.2827,2712,121
576.2899,2801,148
576.2967,3096,157
576.297,3526,434
576.2975,3559,178
576.3011,3703,206
576.302,2648,272
576.3039,3284,287
576.3047,3360,442
576.3181,4722,650
576.3205,51215,665
576.3245,6808,455
576.3249,13008,217
576.3267,41100,369
576.3275,6617,434
576.3276,6810,418
576.3277,24058,401
576.3279,9666,427
576.3303,3068,613
576.3304,7636,656
576.3318,127540,640
576.3324,4715,585
576.3361,30694,321
576.3411,11011,664
576.3464,3186,194
576.3479,6692,593
576.3516,12357,575
576.3588,22377,709
576.3605,4818,686
576.363,3049,651
576.3631,13237,714
576.3663,28368,622
576.3665,78721,718
576.3669,229357,707
576.3673,132505,733
576.3679,18742,702
576.3689,239661,740
576.3699,7652,756
576.3749,11699,755
576.3757,3859,749
576.3758,12710,711
576.3771,4558,641
576.3836,9048,759
576.3935,8289,644
576.3966,15774,632
576.397,13187,655
576.4017,80342,759
576.4033,23314,766
576.4039,31751,785
576.4052,279641,769
576.4073,4509,778
576.423,3781,755
576.4301,23701,771
576.4314,15509,757
576.433,24772,694
576.4372,172216,677
576.4412,13418,823
576.4446,3292,745
576.4583,3057,683
576.4591,118809,803
576.4623,7173,824
576.4648,850394,834
576.4922,31263,839
576.4949,26607,806
576.4985,8551,864
576.5017,15486,887
576.5343,151203,892
576.5353,106723,895
576.5356,12510,757
576.5358,774786,902
577.0965,4508,126
577.1247,3327,631
577.1409,220753,239
577.1542,5809,150
577.1654,5759,125
577.1711,5572,149
577.1715,10233,276
577.1716,5890,315
577.172,4442,350
577.1721,5062,257
577.1746,3477,464
577.2084,10708,458
577.2089,13729,512
577.2119,40664,653
577.2126,3317,559
577.2283,3150,691
577.2285,18614,115
577.2294,3187,56
577.2296,5115,747
577.2298,15634,757
577.2303,2490,255
577.234,3874,96
577.2351,9390,362
577.2364,7718,450
577.2368,3054,179
577.2385,364124,832
577.2403,3197,147
577.2406,5257,286
577.2416,49069,296
577.2417,26105,272
577.2419,2378,66
577.2421,56960,306
577.2432,22889,324
577.2441,28389,558
577.2447,7016,644
577.245,5257,573
577.2635,4722,332
577.2665,3528,533
577.2684,378497,598
577.2723,44264,314
577.276,5357,511
577.2773,4499,286
577.2776,2434,48
577.2886,3144,217
577.2918,2682,534
577.2957,2336045,484
577.2987,13038,400
577.3049,12142,384
577.3173,3532,285
577.3195,26753,363
577.3203,11212,382
577.3206,3097,591
577.3228,19159,681
577.3278,2304,455
577.3289,4622,375
577.3316,13784,638
577.3359,6333,563
577.3364,6328,581
577.3379,4131,515
577.3379,19458,530
577.3391,10946,495
577.3405,12475,688
577.3502,2705,722
577.3539,5764,588
577.3601,3998,773
577.3603,3165,740
577.3615,13075,572
577.3615,47607,706
577.362,6027,795
577.3646,5853,528
577.368,16101,630
577.3759,14550,742
577.3771,10145,766
577.3772,7174,498
577.3788,2369777,647
577.3805,404415,654
577.3808,11611,700
577.3832,5635,624
577.3931,6644,447
577.3952,19290,638
577.3975,3569,573
577.4043,6321,781
577.4085,4393,649
577.4089,49596,698
577.4111,14258,768
577.4112,4062,595
577.4115,3761,726
577.4132,18774,655
577.4138,10238,796
577.4149,44484,665
577.4161,14960,764
577.4168,3218,770
577.4189,6847,711
577.4213,70624,655
577.4217,125538,664
577.4224,9059,666
577.4225,23477,755
577.4228,19594,670
577.4234,114685,674
577.4243,27329,663
577.4248,64621,665
577.4265,3112,579
577.4282,5820,772
577.4286,3943,702
577.4332,14916,820
577.4364,10415,749
577.4375,13648,679
577.4378,4054,772
577.4437,26974,573
577.4463,8675,757
577.4557,38570,801
577.461,9388,639
577.4669,18352,671
577.4695,20957,834
577.4697,5750,647
577.47,13229,626
577.474,25115,818
577.4742,2608,795
577.4753,15578,805
577.4777,7309,857
577.479,46314,817
577.479,5404,820
577.4827,22199,798
577.4829,136792,818
577.4841,3548,707
577.4894,9724,755
577.4924,3035,862
577.4929,53772,485
577.4979,12024,891
577.5298,6283,892
577.5911,0,900
577.5915,3092,881
577.5923,0,916
577.6623,28446,486
577.741,10748,485
577.8444,4486,485
578.1773,2840,276
578.2166,91284,479
578.217,52207,526
578.2179,10685,657
578.2297,4745,363
578.2435,4266,172
578.2463,4906,306
578.2481,8074,558
578.2484,16702,653
578.2491,4809,833
578.2522,3635,794
578.2531,1259603,735
578.2531,25644,810
578.2532,51140,644
578.2533,53591,771
578.2593,6819,166
578.2696,15296,66
578.2788,4963,155
578.2951,4363,305
578.3047,4293,400
578.3058,7918,513
578.3089,4194,286
578.3125,7423,485
578.3147,4024,623
578.3177,27735,372
578.3231,3428,700
578.3285,7254,530
578.3384,5342,665
578.3457,7464,671
578.3464,279054,676
578.3465,3849,605
578.3478,29546,645
578.3484,85442,702
578.3488,75327,678
578.352,8494,640
578.3529,6838,714
578.3544,7349,692
578.3556,11843,724
578.3575,2679,630
578.3598,7291,711
578.3702,15768,623
578.3727,6340,721
578.3733,20532,603
578.3803,3434,622
578.3813,4102,629
578.3819,60538,723
578.3826,139250,739
578.3836,41243,733
578.3837,12932,754
578.3865,316660,763
578.3873,32409,770
578.3922,3315,651
578.3928,4638,768
578.3934,16133,780
578.4002,7728,720
578.4151,22084,650
578.4163,67898,774
578.4179,5764,669
578.4185,6810,682
578.4189,8333,790
578.4192,5725,783
578.4219,55987,656
578.4248,20295,775
578.4473,35452,723
578.4498,8664,712
578.4518,361145,704
578.4735,80241,833
578.4766,5580,761
578.4776,12584,801
578.48,2979592,847
578.4805,865234,854
578.4827,28989,643
578.4883,6136,852
578.4888,15581,847
578.4917,3453,756
578.4943,17618,485
578.5061,28448,861
578.5093,9190,831
578.5129,45027,853
578.5139,13440,821
578.515,168659,876
578.5163,7438,863
578.5168,4229002,886
578.517,14011,895
578.5172,160058,805
578.5226,22251,897
578.5414,9578,813
578.5454,33186,812
578.5472,21832,904
578.5515,659810,810
578.5521,442283,790
578.5806,16905,647
578.6753,41484,850
578.7549,4759,99
578.7829,5458,73
578.7884,5033,140
579.0974,4415,125
579.1033,5763,322
579.154,4818,92
579.1868,21126,378
579.1871,6174,323
579.1879,3407,398
579.1882,3341,421
579.1884,12470,348
579.1914,5710,182
579.2075,51065,193
579.21,47358,238
579.2102,3258,681
579.2255,12772,696
579.2267,5332,747
579.228,4839,54
579.2297,19110,757
579.2324,5035,651
579.2366,2963,147
579.2424,7991,56
579.2475,4123,590
579.2476,11039,113
579.25,16414,771
579.2516,14790,644
579.2545,13611,576
579.2591,9221,727
579.2601,23806,651
579.2624,341858,659
579.2632,12153,433
579.2635,13564,213
579.2663,10856,245
579.2707,21277,99
579.2765,3601,140
579.2933,6077,494
579.2959,2366,319
579.2978,13903,621
579.2987,12704,407
579.2988,12338,153
579.305,8812,269
579.3087,147231,514
579.3102,45779,564
579.3122,4083,478
579.3125,2557531,523
579.3137,3775,509
579.3156,3133,659
579.3158,4235,621
579.3206,3306,486
579.323,3103,653
579.3374,18013,580
579.3451,5958,659
579.3459,9318,695
579.3473,50804,617
579.3493,10163,723
579.3493,33599,716
579.3497,3829,387
579.3515,8828,677
579.3552,2441,504
579.3576,6822,567
579.3668,3867,725
579.3729,12317,713
579.3734,10987,618
579.3769,4900,741
579.3804,53622,649
579.3811,10354,738
579.3817,4508,751
579.3859,3902,547
579.3861,25499,765
579.3872,3795,734
579.3887,4197,522
579.3909,1921,666
579.3981,8466,725
579.402,3114,669
579.4053,6344,565
579.408,28971,739
579.4086,4151,672
579.4142,7383,726
579.4143,88472,666
579.416,5873,877
579.4164,8544,774
579.4195,3978,709
579.4197,10178,840
579.4262,3830,666
579.4275,43550,710
579.4278,20658,721
579.4288,63081,717
579.4292,22139,733
579.4314,3641,712
579.4324,7241,715
579.4325,8106,774
579.4365,34575,686
579.4428,140425,827
579.4464,26413,730
579.4465,3478,670
579.4473,27117,767
579.4485,3074,701
579.4543,3357,779
579.4612,100955,769
579.4614,27254,828
579.4677,2917,797
579.4803,189053,642
579.4813,3917,755
579.4818,17699,834
579.4832,101151,850
579.494,42015,833
579.4955,6684,847
579.4978,25316,826
579.4994,43662,816
579.5039,5846,831
579.5058,6591,803
579.5103,78020,522
579.5169,2614,877
579.5178,11452,883
579.5189,3135,853
579.5195,13104,874
579.5222,3353,869
579.549,2137,900
579.5501,35054,811
579.6798,32910,523
580.2045,4847,35
580.2101,11617,65
580.2251,3623,480
580.2336,8236,555
580.2351,7330,771
580.2461,3808,56
580.2561,4270,831
580.2577,3362,192
580.2597,6909,735
580.2651,6631,652
580.2666,6340,88
580.2711,3822,598
580.2799,4304,99
580.2979,2628,489
580.2997,3446,501
580.3,18670,622
580.3004,6054,530
580.3134,38582,514
580.3194,5414,676
580.3295,16446,653
580.3301,6699,636
580.3346,4436,674
580.348,18299,615
580.3537,3140,569
580.3549,16152,681
580.355,3949,454
580.3571,3512,629
580.3596,12753,594
580.3598,64658,711
580.3604,86048,682
580.3604,23756,692
580.3605,47692,680
580.3612,26875,685
580.3625,4048,688
580.3631,90498,681
580.3633,4089,605
580.3647,9897,699
580.3663,3707,551
580.3837,19231,730
580.3873,6389,765
580.388,19584,635
580.3923,32009,643
580.3959,13165,633
580.3983,3948377,773
580.3994,39896,807
580.3995,1168116,787
580.4,53924,797
580.4031,13941,761
580.4083,3710,707
580.4219,8087,727
580.4288,22128,686
580.4317,120746,684
580.4327,28516,683
580.4341,20899,708
580.4356,3723,732
580.4481,6816,831
580.4517,9584,711
580.4586,4266,753
580.4592,3223,760
580.4619,6519,742
580.4649,19296,715
580.466,2577,766
580.4683,24237,842
580.4842,3726,644
580.4894,3162,842
580.4929,152713,851
580.4935,95807,847
580.4936,37718,853
580.4941,570728,855
580.4946,4834662,861
580.4948,10817,863
580.4948,201581,862
580.4953,2564786,862
580.4957,2150,866
580.4961,253830,864
580.4961,8352564,872
580.4963,232083,863
580.4965,10559,853
580.4982,14661,816
580.4999,3684,864
580.5012,6485,833
580.5094,13152,873
580.5165,10103,848
580.5214,34319,880
580.5267,3917,877
580.5284,50792,818
580.5295,3284782,894
580.5297,985230,871
580.5302,80221,880
580.5304,7915,739
580.5421,5436,811
580.565,16836,820
580.5663,0,835
580.6931,135459,861
580.694,130884,872
580.7094,4807,33
580.7299,32146,893
580.7984,20970,861
580.8336,7353,895
581.089,4424,126
581.1118,3154,46
581.134,5438,446
581.1453,12860,109
581.1682,11149,452
581.1743,9513,74
581.1806,31299,368
581.1826,4871,326
581.1992,11373,119
581.2018,11647,158
581.2029,12070,338
581.2031,16778,322
581.2131,7968,205
581.2155,3570,568
581.2156,8064,521
581.2156,7307,544
581.2252,283215,246
581.227,11147,155
581.2274,13308,202
581.2301,4288,756
581.2307,7875,254
581.2387,7806,479
581.2396,3243,64
581.2452,16408,379
581.2494,2460,89
581.2754,69851,648
581.2949,4079,375
581.2994,2371,322
581.309,14685,692
581.3093,8655,514
581.31,99991,661
581.3108,39466,666
581.3125,7149,765
581.3128,2893,469
581.3132,5238,646
581.3134,55285,673
581.3217,6886,530
581.3243,8581,568
581.3256,5517,504
581.3256,225284,543
581.3273,32218,551
581.3281,4812,329
581.3305,7753,459
581.3342,13766,607
581.3354,4857,647
581.3386,2498,493
581.345,4201,709
581.3492,5413,468
581.3504,9414,588
581.3546,4482,717
581.3572,26916,607
581.358,2505,348
581.3593,49650,361
581.3603,3080,466
581.3634,2278,697
581.3635,212091,756
581.364,67085,726
581.365,46239,682
581.3651,22252,763
581.3662,15490,286
581.3669,5544,692
581.3696,6206,654
581.3702,2943,503
581.3706,3043,759
581.3718,4055,559
581.376,8365,468
581.3818,12580,715
581.3909,5646,745
581.3937,37069,647
581.4028,36756,787
581.4036,6701,807
581.4039,152690,774
581.4042,24849,600
581.4064,3808,700
581.4135,3005,587
581.4183,3535,601
581.4232,16314,667
581.4286,13273,764
581.4339,11948,740
581.4353,96435,642
581.4381,2947,709
581.4424,35191,750
581.443,213848,739
581.4442,3762,701
581.4445,203929,689
